,Episode Length,Episode Length (seconds),Cumulative Pairwise Action Distance,Hit Obstacle
277,1200,30.0,11.994864718077112,0
278,1200,30.0,11.510568855019937,0
279,49,1.225,0.0,1
280,1200,30.0,11.844653759999227,0
281,1200,30.0,10.984356567431469,0
282,1200,30.0,10.34397336741901,0
283,1200,30.0,11.215380283161895,0
284,1200,30.0,11.838307913518324,0
285,1200,30.0,12.82586943762994,0
286,1200,30.0,9.691497924185576,0
287,1200,30.0,10.581877427439789,0
288,1200,30.0,10.300713483771688,0
289,1200,30.0,11.022053503591696,0
290,889,22.225,9.111836336567228,0
291,1200,30.0,11.204690742022171,0
292,996,24.900000000000002,10.036759180976924,0
293,1200,30.0,11.892571342732195,0
294,1200,30.0,10.688111579663628,0
295,888,22.200000000000003,10.772133322029756,0
296,1200,30.0,10.418333806228603,0
297,1200,30.0,12.298185964506972,0
298,1200,30.0,14.89200689111303,0
299,61,1.5250000000000001,0.0,1
300,1200,30.0,10.575357352757486,0
301,76,1.9000000000000001,0.0,1
302,1200,30.0,10.82389822248067,0
303,1200,30.0,15.532439559865503,0
304,1200,30.0,11.5713886434529,0
305,1200,30.0,12.16598699738456,0
306,1200,30.0,14.653665517409767,0
307,1200,30.0,12.051229860493285,0
308,1200,30.0,11.636997128308282,0
309,1200,30.0,11.76706714423341,0
310,1200,30.0,13.175111569470493,0
311,1200,30.0,12.222443496262677,0
312,1200,30.0,12.727337462435655,0
313,1200,30.0,10.755463076089969,0
314,1200,30.0,11.084482423289883,0
315,1200,30.0,12.134846645590994,0
316,1200,30.0,11.417492701673774,0
317,1200,30.0,12.843288476501254,0
318,1200,30.0,12.19032056046739,0
319,58,1.4500000000000002,0.0,1
320,1200,30.0,13.76620317378975,0
321,1200,30.0,11.028651549637933,0
322,1200,30.0,11.678115344490493,0
323,1200,30.0,12.683249791150105,0
324,1200,30.0,11.285961021771367,0
325,102,2.5500000000000003,0.0,1
326,1200,30.0,9.151919481423406,0
327,1200,30.0,10.636063756336466,0
328,1200,30.0,11.127297063051632,0
329,1200,30.0,13.831814565902762,0
330,1200,30.0,10.202626488200577,0
331,1200,30.0,9.500604559348595,0
332,1200,30.0,14.463050554759809,0
333,1200,30.0,10.026532037190316,0
334,48,1.2000000000000002,0.0,1
335,1200,30.0,11.39967327150789,0
336,1200,30.0,11.538841875879463,0
337,1200,30.0,13.683910757150777,0
338,1200,30.0,10.77006504791456,0
339,1200,30.0,11.106844400492776,0
340,1,0.025,0.0,1
341,1200,30.0,13.170254763281914,0
342,1200,30.0,10.702178703693809,0
343,1200,30.0,12.68323453669469,0
344,1200,30.0,13.2458929372017,0
345,1200,30.0,12.126588960743927,0
346,1200,30.0,14.1022732356064,0
347,1200,30.0,14.149054430561234,0
348,1200,30.0,11.53552585882228,0
349,1200,30.0,13.026785254487507,0
350,1200,30.0,12.245598379297828,0
351,1200,30.0,11.55360318652427,0
352,1200,30.0,11.75989307335633,0
353,1200,30.0,11.756715788673402,0
354,581,14.525,8.14939723610812,0
355,1200,30.0,12.564232484617225,0
356,1200,30.0,11.488322468383751,0
357,1200,30.0,17.352787455705794,0
358,1200,30.0,10.347756898446471,0
359,1200,30.0,10.46033220668941,0
360,1200,30.0,11.896312361100456,0
361,1200,30.0,9.388002239185907,0
362,1200,30.0,10.271202352442335,0
363,1200,30.0,12.565569903541748,0
364,1200,30.0,10.549089286328588,0
365,1,0.025,0.0,1
366,1200,30.0,11.45087107308061,0
367,1200,30.0,10.992379963823483,0
368,1200,30.0,12.009899800539857,0
369,1200,30.0,14.614731257224468,0
370,1200,30.0,12.155700272210117,0
371,1200,30.0,13.110270220813154,0
372,1,0.025,0.0,1
373,1200,30.0,11.468256961492898,0
374,1200,30.0,11.814626181537381,0
375,1,0.025,0.0,1
376,1200,30.0,11.395922918383533,0
377,1200,30.0,11.434597198991064,0
378,1200,30.0,12.10298050630723,0
379,1092,27.3,9.53816383150407,0
380,1200,30.0,11.928147932535756,0
381,1200,30.0,11.448960064309011,0
382,1200,30.0,11.122759226767604,0
383,1200,30.0,12.241269277063836,0
384,1200,30.0,11.192608053194975,0
385,1200,30.0,12.087300791135597,0
386,1200,30.0,16.116596824445793,0
387,1200,30.0,11.695231498771472,0
388,1200,30.0,12.38339544778706,0
389,1200,30.0,13.278440227490531,0
390,1200,30.0,12.396960441881793,0
391,1200,30.0,11.010952198381915,0
392,1200,30.0,13.46549173005666,0
393,1200,30.0,12.151328932167658,0
394,1200,30.0,12.685137964051641,0
395,1200,30.0,12.535658134000233,0
396,1200,30.0,11.094220891156047,0
397,1200,30.0,11.840976117419613,0
398,1200,30.0,11.205419074714106,0
399,1200,30.0,11.183512923606855,0
400,45,1.125,0.0,1
401,664,16.6,0.0,1
402,1200,30.0,10.415755008074326,0
403,1200,30.0,9.886169413453372,0
404,1200,30.0,12.662890951342339,0
405,483,12.075000000000001,6.192666309933838,0
406,1200,30.0,10.631362465913101,0
407,1200,30.0,11.526856863222148,0
408,1200,30.0,14.335613758585312,0
409,1200,30.0,10.995093309321218,0
410,1200,30.0,10.87018708212855,0
411,1200,30.0,10.716497664240372,0
412,1200,30.0,12.702957966374175,0
413,1200,30.0,12.576179908331175,0
414,1200,30.0,9.705847555092499,0
415,1200,30.0,11.402176779242055,0
416,1200,30.0,10.47826578317596,0
417,658,16.45,0.0,1
418,1200,30.0,11.513946513628088,0
419,1200,30.0,11.347496056589714,0
420,507,12.675,0.0,1
421,1200,30.0,9.882277948733703,0
422,1200,30.0,13.042647310389382,0
423,1200,30.0,13.178861387923357,0
424,1200,30.0,12.323602513318413,0
425,1200,30.0,10.687416024935695,0
426,1200,30.0,11.737357738566534,0
427,1200,30.0,11.116082428265877,0
428,1,0.025,0.0,1
429,1200,30.0,12.240686114371893,0
430,1200,30.0,9.710719085925534,0
431,1200,30.0,10.77707901886959,0
432,1200,30.0,10.62531149219404,0
433,1200,30.0,12.743360867454252,0
434,1200,30.0,9.635289871663744,0
435,1200,30.0,12.610291688919503,0
436,1200,30.0,9.926429038142366,0
437,52,1.3,0.0,1
438,1200,30.0,11.600382984176035,0
439,1200,30.0,12.262951470610345,0
440,1200,30.0,11.810628563187128,0
441,1200,30.0,11.691454863322685,0
442,1200,30.0,11.333848033913009,0
443,1200,30.0,10.740993486607838,0
444,1200,30.0,12.123093673361813,0
445,1200,30.0,11.479237789040432,0
446,1200,30.0,10.647739907081748,0
447,1200,30.0,12.27323029689792,0
448,1200,30.0,11.13611684003979,0
449,1200,30.0,14.029091169790481,0
450,1200,30.0,11.137830777892422,0
451,1200,30.0,11.51559546700318,0
452,1200,30.0,10.949105536071892,0
453,1200,30.0,11.374584080248113,0
454,1200,30.0,10.645299869967198,0
455,1200,30.0,9.421682573679691,0
456,1,0.025,0.0,1
457,1200,30.0,10.139459362425933,0
458,1200,30.0,10.764064336555377,0
459,1200,30.0,12.17529531997238,0
460,1200,30.0,11.99965784625785,0
461,1200,30.0,11.947628610065914,0
462,89,2.225,0.0,1
463,1,0.025,0.0,1
464,1200,30.0,10.951936894954336,0
465,432,10.8,7.582143454749958,0
466,1200,30.0,11.713020541051623,0
467,1200,30.0,11.738939116404872,0
468,1200,30.0,11.318360914741957,0
469,756,18.900000000000002,8.970338411498824,0
470,1200,30.0,9.845466801511094,0
471,1200,30.0,12.985280785969543,0
472,1200,30.0,11.145863489635785,0
473,1200,30.0,11.641018531222901,0
474,1200,30.0,11.267625732187303,0
475,1200,30.0,12.021275898547623,0
476,59,1.475,0.0,1
477,1200,30.0,10.22819066481343,0
478,211,5.275,0.0,1
479,1200,30.0,9.689903461047676,0
480,1200,30.0,10.596125667461136,0
481,1200,30.0,11.351997277176546,0
482,1200,30.0,11.693267766298678,0
483,1200,30.0,10.848979834300387,0
484,1200,30.0,10.74637475849653,0
485,1200,30.0,9.501359822973715,0
486,1200,30.0,9.961872729007704,0
487,1200,30.0,10.875794534360749,0
488,33,0.8250000000000001,0.0,1
489,1200,30.0,11.394079776465967,0
490,1200,30.0,10.621757942244162,0
491,1200,30.0,10.297400726920577,0
492,1200,30.0,12.457834671129596,0
493,1200,30.0,10.343872301861868,0
494,1200,30.0,11.078397402787074,0
495,1200,30.0,11.21181952513473,0
496,1200,30.0,10.236101734749136,0
497,1200,30.0,10.463590056347808,0
498,1200,30.0,10.119289104608766,0
499,1200,30.0,12.989614870060924,0
500,1200,30.0,11.820259131044272,0
501,1200,30.0,12.213217597906068,0
502,1200,30.0,12.172837965952525,0
503,1200,30.0,11.29806945838097,0
504,70,1.75,0.0,1
505,1200,30.0,11.641561569862262,0
506,1200,30.0,12.878542236831779,0
507,1200,30.0,12.006597421823505,0
508,1200,30.0,10.332500078860035,0
509,1200,30.0,11.224031253555403,0
510,1200,30.0,11.708193687918982,0
511,1200,30.0,14.519673641177581,0
512,1200,30.0,11.495392886814345,0
513,1200,30.0,11.400073448680219,0
514,1200,30.0,12.77736257061283,0
515,1200,30.0,11.625908857018825,0
516,68,1.7000000000000002,0.0,1
517,1200,30.0,10.843182869677898,0
518,1200,30.0,10.8218889284526,0
519,1200,30.0,12.557431363260594,0
520,1200,30.0,12.138805955475776,0
521,1200,30.0,11.074025218699878,0
522,1200,30.0,12.433836174406986,0
523,1200,30.0,12.614577218787653,0
524,1200,30.0,11.053743406339882,0
525,1200,30.0,10.742347002326019,0
526,1200,30.0,9.674296855927361,0
527,1200,30.0,10.361125708499706,0
528,1200,30.0,12.295972429783353,0
529,1200,30.0,15.739775745852208,0
530,1200,30.0,10.091938291048821,0
531,1200,30.0,11.124085299390485,0
532,1200,30.0,10.84892829149596,0
533,1200,30.0,12.476638051795698,0
534,1200,30.0,13.530328422723711,0
535,1200,30.0,10.882974849715819,0
536,725,18.125,10.401973472289626,0
537,1200,30.0,12.369127581812362,0
538,1200,30.0,11.959457564466474,0
539,1200,30.0,13.195361016120756,0
540,221,5.525,5.383126716554582,0
541,1200,30.0,9.78767360624248,0
542,530,13.25,7.900831382436236,0
543,1200,30.0,9.308288458491296,0
544,1200,30.0,12.791580150421456,0
545,1200,30.0,11.977763574664092,0
546,1200,30.0,13.094692451719995,0
547,1200,30.0,11.253272952117054,0
548,1200,30.0,13.069585304076293,0
549,1200,30.0,11.465340426846595,0
550,226,5.65,5.664025503841911,0
551,1200,30.0,8.726105440391018,0
552,1200,30.0,11.431598948917566,0
553,1200,30.0,9.999046759269806,0
554,1200,30.0,12.18752218659802,0
555,1200,30.0,11.484278531160616,0
556,1200,30.0,11.831188903218429,0
557,379,9.475,5.62013602272419,0
558,1200,30.0,12.084340900649867,0
559,302,7.550000000000001,4.96702544975848,0
560,1200,30.0,12.363136628923742,0
561,1200,30.0,12.217663127380595,0
562,1200,30.0,12.499952925192856,0
563,1200,30.0,10.626645046736051,0
564,1200,30.0,11.746221562756853,0
565,1200,30.0,11.48317645685259,0
566,1200,30.0,11.122068972197635,0
567,1200,30.0,11.472925596002067,0
568,1200,30.0,12.248672268696378,0
569,59,1.475,0.0,1
570,1200,30.0,11.87933792749197,0
571,1200,30.0,9.281778984506145,0
572,1,0.025,0.0,1
573,1,0.025,0.0,1
574,352,8.8,6.6757414698360185,0
575,180,4.5,4.344126154018264,0
576,1200,30.0,10.217161199098335,0
577,1200,30.0,9.58578756775681,0
578,67,1.675,0.0,1
579,1200,30.0,12.170622547441345,0
580,1200,30.0,11.04761012937543,0
581,1200,30.0,10.989826870313994,0
582,1200,30.0,12.524200542023364,0
583,1200,30.0,10.780693176416387,0
584,1200,30.0,11.539685478668886,0
585,1200,30.0,11.875230704832457,0
586,1200,30.0,9.661959631913815,0
587,1200,30.0,11.36948312032086,0
588,1200,30.0,12.35511361431313,0
589,1200,30.0,11.00614544268488,0
590,1,0.025,0.0,1
591,1200,30.0,12.395246942984983,0
592,1200,30.0,11.457023496882266,0
593,1200,30.0,11.622457723518487,0
594,1200,30.0,11.977365969246133,0
595,1,0.025,0.0,1
596,38,0.9500000000000001,0.0,1
597,1200,30.0,12.400370457158338,0
598,1200,30.0,12.937685314969674,0
599,1200,30.0,10.687794808733726,0
600,1200,30.0,11.922732964976703,0
601,1200,30.0,11.191670289854661,0
602,1200,30.0,12.498113940305268,0
603,1200,30.0,11.87199109932356,0
604,1200,30.0,13.421527634909781,0
605,1200,30.0,11.167013291391445,0
606,1200,30.0,13.050412164705545,0
607,1200,30.0,11.286990294442797,0
608,1200,30.0,11.322116862376596,0
609,1200,30.0,11.304201950536347,0
610,1200,30.0,12.946444774844334,0
611,55,1.375,0.0,1
612,1200,30.0,10.740776969075467,0
613,1200,30.0,11.533166451205684,0
614,1200,30.0,11.292868052911844,0
615,1200,30.0,11.621748951552558,0
616,1200,30.0,13.681429624161312,0
617,1200,30.0,10.485869431586837,0
618,1200,30.0,12.916938315856056,0
619,1200,30.0,10.512380483217665,0
620,55,1.375,0.0,1
621,1200,30.0,11.54312445446589,0
622,1064,26.6,11.189970862186998,0
623,1200,30.0,13.489461636624082,0
624,70,1.75,0.0,1
625,1200,30.0,14.100681520571431,0
626,1200,30.0,10.894474182298492,0
627,1200,30.0,10.12209775980254,0
628,13,0.325,0.0,1
629,1200,30.0,9.262686821019383,0
630,1200,30.0,9.817598253637083,0
631,771,19.275000000000002,8.26739357760851,0
632,1200,30.0,10.408862781278385,0
633,1200,30.0,13.657862666884762,0
634,1200,30.0,11.474830934241389,0
635,1200,30.0,12.970665740959188,0
636,1200,30.0,10.47135828681695,0
637,1200,30.0,12.959832043337382,0
638,1200,30.0,11.626844505942351,0
639,1200,30.0,10.6259572989147,0
640,1200,30.0,10.646766739897744,0
641,1200,30.0,11.38554705378093,0
642,1200,30.0,10.801327136772013,0
643,382,9.55,6.62646953011656,0
644,1200,30.0,9.675804697292245,0
645,1200,30.0,12.083741615119663,0
646,1200,30.0,9.952826893155656,0
647,1200,30.0,11.477007527921712,0
648,1200,30.0,9.110638406355536,0
649,1200,30.0,10.243415024533872,0
650,1200,30.0,11.310190670488076,0
651,1200,30.0,10.69913243018532,0
652,1200,30.0,11.529648241001095,0
653,1200,30.0,10.145555024552303,0
654,151,3.7750000000000004,4.116780009551151,0
655,78,1.9500000000000002,0.0,1
656,1200,30.0,13.188671974315207,0
657,54,1.35,0.0,1
658,1200,30.0,11.98688461493804,0
659,37,0.925,0.0,1
660,1200,30.0,10.210912968609758,0
661,1200,30.0,10.813933955829704,0
662,1200,30.0,10.683582578049235,0
663,55,1.375,0.0,1
664,1200,30.0,10.864910696247547,0
665,1200,30.0,13.117017930885785,0
666,1200,30.0,11.942221066180283,0
667,1200,30.0,9.922227676971502,0
668,63,1.5750000000000002,0.0,1
669,1200,30.0,12.481796240693784,0
670,1200,30.0,14.152157262594088,0
671,1200,30.0,11.138172192086197,0
672,646,16.150000000000002,9.414643388503984,0
673,1200,30.0,8.937157363190972,0
674,1200,30.0,11.721415081352786,0
675,60,1.5,0.0,1
676,783,19.575000000000003,8.945046059171942,0
677,1200,30.0,10.755882364942632,0
678,1200,30.0,10.004259108041405,0
679,1200,30.0,12.011810093999232,0
680,1200,30.0,9.584692969207959,0
681,1200,30.0,12.286659288142612,0
682,1200,30.0,11.422358832452554,0
683,1200,30.0,10.524242512370494,0
684,1200,30.0,10.824525364223302,0
685,1200,30.0,9.847522440781715,0
686,1200,30.0,13.395086736122453,0
687,1200,30.0,11.451799031825328,0
688,1200,30.0,11.46733931291846,0
689,1200,30.0,10.864115350343049,0
690,1200,30.0,10.384317786672012,0
691,1200,30.0,11.716138691451157,0
692,1200,30.0,10.245390219479738,0
693,1200,30.0,10.95667516200057,0
694,1200,30.0,10.990163131885621,0
695,1200,30.0,9.426215834443797,0
696,1200,30.0,10.766076149277303,0
697,1200,30.0,12.0801671369772,0
698,1200,30.0,9.398240874905394,0
699,774,19.35,8.699672352518265,0
700,1200,30.0,10.484668409795184,0
701,1200,30.0,14.078772130123431,0
702,47,1.175,0.0,1
703,1200,30.0,13.887397391937975,0
704,91,2.275,0.0,1
705,1200,30.0,12.027787039668189,0
706,1200,30.0,13.156744494810019,0
707,1200,30.0,10.29460432688403,0
708,1200,30.0,11.644665293810382,0
709,1200,30.0,11.740211438573484,0
710,1200,30.0,11.794622681628015,0
711,1200,30.0,11.00710538410169,0
712,1200,30.0,12.154178753730443,0
713,1200,30.0,11.429490618311663,0
714,1200,30.0,12.285379034886216,0
715,1200,30.0,10.402181509822507,0
716,1200,30.0,12.151540306027274,0
717,1200,30.0,11.492121903841058,0
718,1200,30.0,12.391785676348643,0
719,1200,30.0,11.116292507436652,0
720,1200,30.0,9.44457957454717,0
721,1200,30.0,9.52482127908536,0
722,1200,30.0,8.661588091726976,0
723,1200,30.0,9.924933689005893,0
724,1200,30.0,12.269557728947513,0
725,1200,30.0,12.333352125512011,0
726,1200,30.0,11.150218954331788,0
727,1200,30.0,11.169233493115092,0
728,1200,30.0,12.065292386519035,0
729,1200,30.0,10.146844313269005,0
730,1200,30.0,10.158517513615271,0
731,1200,30.0,12.76034127921773,0
732,1,0.025,0.0,1
733,1200,30.0,10.431912574804432,0
734,1,0.025,0.0,1
735,1200,30.0,9.697774004817962,0
736,1200,30.0,10.669290134282356,0
737,1200,30.0,11.511667565641151,0
738,1200,30.0,8.840585352170528,0
739,1200,30.0,11.897251855764043,0
740,1200,30.0,12.761812433345998,0
741,1200,30.0,9.999662415991821,0
742,1200,30.0,13.314730557830675,0
