,Episode Length,Episode Length (seconds),Cumulative Pairwise Action Distance
106,109,2.725,0.07036862151875725
107,97,2.4250000000000003,0.06573990074967953
108,80,2.0,0.08325211536744405
109,157,3.9250000000000003,0.07297272977069147
110,103,2.575,0.05533707642654661
111,63,1.5750000000000002,0.02291762118311289
112,113,2.825,0.09180509780002395
113,139,3.475,0.06714569169758765
114,123,3.075,0.0643767716820389
115,103,2.575,0.023594210281988534
116,99,2.475,0.11651919138929757
117,150,3.75,0.09222628265913833
118,99,2.475,0.10506698588243073
119,89,2.225,0.02761234760163979
120,145,3.625,0.09819382387854403
121,101,2.5250000000000004,0.04440861912867724
122,89,2.225,0.07020116592743843
123,102,2.5500000000000003,0.04277755549406548
124,48,1.2000000000000002,0.08567649127896047
125,137,3.4250000000000003,0.057362847678766704
126,73,1.8250000000000002,0.023980687041819975
127,145,3.625,0.08725324625291976
128,140,3.5,0.048095142937930976
129,88,2.2,0.0695782223456773
130,146,3.6500000000000004,0.05722710238514827
131,99,2.475,0.04000996897842355
132,74,1.85,0.05230575037282807
133,89,2.225,0.06944415798508217
134,141,3.5250000000000004,0.09741160909253216
135,74,1.85,0.0800986910780012
136,91,2.275,0.06574009224234016
137,98,2.45,0.10982194407835594
138,108,2.7,0.04585686051833906
139,72,1.8,0.044942939189894344
140,91,2.275,0.03721062666909572
141,110,2.75,0.04194919069710806
142,140,3.5,0.05896199418124927
143,108,2.7,0.06260204210507346
144,107,2.6750000000000003,0.06448989499824055
145,60,1.5,0.037213594358771064
146,177,4.425,0.08818352729030565
147,93,2.325,0.07507114616126942
148,106,2.6500000000000004,0.10287804361266156
149,175,4.375,0.03613434459211645
150,128,3.2,0.037233126822189974
151,94,2.35,0.0764928076010521
152,105,2.625,0.03638067173135498
153,79,1.975,0.04532253006959481
154,137,3.4250000000000003,0.09460247084502992
155,93,2.325,0.05010339430421329
156,127,3.1750000000000003,0.0925019016180696
157,128,3.2,0.04840249715132774
158,109,2.725,0.08447841592125716
159,113,2.825,0.09081009941359076
160,77,1.925,0.03452177568743634
161,111,2.7750000000000004,0.06925181321864432
162,114,2.85,0.11083623447294302
163,102,2.5500000000000003,0.052383964611037524
164,92,2.3000000000000003,0.08185361075750917
165,87,2.1750000000000003,0.06878040890915905
166,75,1.875,0.050608159509683705
167,129,3.225,0.05040249780317353
168,123,3.075,0.08897347407084816
169,144,3.6,0.039623075687423875
170,59,1.475,0.07007784481980915
171,105,2.625,0.08912150442075778
172,190,4.75,0.10579959492225963
173,93,2.325,0.03564012546810665
174,106,2.6500000000000004,0.07253752196846623
175,93,2.325,0.04993867178354683
176,124,3.1,0.10071284157828575
177,56,1.4000000000000001,0.048954026280439294
178,43,1.075,0.05663685889026927
179,79,1.975,0.0287320916618081
180,120,3.0,0.05017827133289705
181,127,3.1750000000000003,0.07589605488299184
182,89,2.225,0.03785881424928142
183,122,3.0500000000000003,0.05728182499684409
184,97,2.4250000000000003,0.09104855111358859
185,146,3.6500000000000004,0.05514438148094511
186,126,3.1500000000000004,0.0832708492759126
187,66,1.6500000000000001,0.08494093839133729
188,91,2.275,0.05592580437325152
189,79,1.975,0.03345538549187252
190,105,2.625,0.044337242154809366
191,147,3.6750000000000003,0.06287483198857201
192,138,3.45,0.09967693495947877
193,131,3.2750000000000004,0.06730149625673663
194,125,3.125,0.04267342418041048
195,109,2.725,0.06961117987242703
196,106,2.6500000000000004,0.045573421298060184
197,156,3.9000000000000004,0.06786723581144644
198,97,2.4250000000000003,0.04249439903141251
199,107,2.6750000000000003,0.0625459506267704
200,124,3.1,0.08721763342644695
201,92,2.3000000000000003,0.02474443132672749
202,94,2.35,0.031875800100783426
203,97,2.4250000000000003,0.06832767016990071
204,62,1.55,0.04611113267642965
205,139,3.475,0.06519099836907184
206,115,2.875,0.10707293988163497
207,90,2.25,0.0592788485249316
208,58,1.4500000000000002,0.05622924227441468
209,154,3.85,0.08981563156372918
210,96,2.4000000000000004,0.10465483808810869
211,59,1.475,0.05478811516526975
212,113,2.825,0.0655380088119842
213,125,3.125,0.09304767041873649
214,55,1.375,0.05823895900581794
215,111,2.7750000000000004,0.09459349119589346
216,135,3.375,0.04054309972206217
217,94,2.35,0.037772700597200004
218,123,3.075,0.09184671488524937
219,103,2.575,0.08061236492057128
220,89,2.225,0.05164910220900084
221,141,3.5250000000000004,0.06467561502589801
222,88,2.2,0.07050488605820077
223,96,2.4000000000000004,0.09141636360111917
224,140,3.5,0.04657548556227808
225,145,3.625,0.0549245481191379
226,109,2.725,0.062331620119247734
227,151,3.7750000000000004,0.07280281363736645
228,78,1.9500000000000002,0.032147698834687786
229,126,3.1500000000000004,0.04258221961807632
230,115,2.875,0.06707788025471217
231,107,2.6750000000000003,0.045977736946135425
232,118,2.95,0.04720783034975727
233,143,3.575,0.056436553619606894
234,94,2.35,0.07633621513131263
235,145,3.625,0.05123091370883152
236,105,2.625,0.06602252294712707
237,126,3.1500000000000004,0.12056044171437172
238,108,2.7,0.07097549582567356
239,74,1.85,0.04441467542655951
240,64,1.6,0.04612655027059763
241,92,2.3000000000000003,0.08209244842370243
242,137,3.4250000000000003,0.03249305129153201
243,88,2.2,0.06390096570897773
244,106,2.6500000000000004,0.03040168899456501
245,90,2.25,0.04887344134140067
246,117,2.9250000000000003,0.04525625636360734
247,145,3.625,0.10122111623332575
248,95,2.375,0.0440979606812129
249,97,2.4250000000000003,0.1008187621433535
250,123,3.075,0.07794708435910813
251,60,1.5,0.04365276292151965
252,133,3.325,0.06437533258378819
253,40,1.0,0.041846298193670604
254,123,3.075,0.09542261532564879
255,90,2.25,0.031400622927563085
256,167,4.175,0.04337326950898389
257,133,3.325,0.08536852420371689
258,136,3.4000000000000004,0.07077294995818315
259,86,2.15,0.06615851997656816
260,107,2.6750000000000003,0.039733582997919195
261,165,4.125,0.06411281014885695
262,153,3.825,0.07697251203854952
263,119,2.975,0.063277162528547
264,111,2.7750000000000004,0.0520149605041719
265,122,3.0500000000000003,0.06481513803673437
266,171,4.275,0.09539048259644281
267,124,3.1,0.04969261083653392
268,93,2.325,0.09608044610320764
269,85,2.125,0.05033193519308192
270,88,2.2,0.053000585970011886
271,145,3.625,0.06322354498351568
272,97,2.4250000000000003,0.05937884603991641
273,94,2.35,0.1278861325585473
274,113,2.825,0.06399385034312609
275,125,3.125,0.06770905840834032
276,110,2.75,0.10157304469169605
277,152,3.8000000000000003,0.08692847974097524
278,160,4.0,0.051154185692287614
