,Episode Length,Episode Length (seconds),Cumulative Pairwise Action Distance,Hit Obstacle
117,107,2.6750000000000003,0.964622633136147,0
118,148,3.7,1.1975145546338017,0
119,126,3.1500000000000004,1.376914291007234,0
120,170,4.25,1.8898365304852882,0
121,207,5.175000000000001,1.1973904821624306,0
122,125,3.125,0.9968325982097115,0
123,142,3.5500000000000003,1.639157550693347,0
124,98,2.45,0.9963705211092306,0
125,116,2.9000000000000004,1.081356028693501,0
126,149,3.725,1.556040490978499,0
127,86,2.15,1.0995693675899727,0
128,124,3.1,1.2772240144933897,0
129,153,3.825,1.9290875530370286,0
130,142,3.5500000000000003,1.426104367933431,0
131,222,5.550000000000001,2.3467132918448965,0
132,132,3.3000000000000003,1.0799473512844595,0
133,97,2.4250000000000003,0.9462965049929508,0
134,127,3.1750000000000003,0.9373120352349554,0
135,159,3.975,2.072153436110524,0
136,130,3.25,1.2535736014522778,0
137,173,4.325,1.4345157682212577,0
138,176,4.4,1.4309766512621087,0
139,138,3.45,1.381038067207931,0
140,126,3.1500000000000004,1.1064817677793433,0
141,140,3.5,1.2616349688534343,0
142,210,5.25,1.6914025013187306,0
143,124,3.1,1.1082479464592567,0
144,109,2.725,0.836086912781124,0
145,127,3.1750000000000003,2.224282441764776,0
146,85,2.125,0.8829706566644694,0
147,98,2.45,0.911936298273571,0
148,425,10.625,3.361599278349998,0
149,113,2.825,1.2914758722082211,0
150,121,3.0250000000000004,1.3120941902847556,0
151,115,2.875,1.1509508818731253,0
152,125,3.125,1.195995981629134,0
153,147,3.6750000000000003,1.923351772890137,0
154,146,3.6500000000000004,1.8133718356334219,0
155,155,3.875,1.7607550874741824,0
156,127,3.1750000000000003,1.524576717107596,0
157,172,4.3,2.7286195798955766,0
158,193,4.825,1.7593039620495081,0
159,84,2.1,1.2965378985576268,0
160,113,2.825,1.1699123793482744,0
161,121,3.0250000000000004,1.1019767915789882,0
162,139,3.475,1.968997473188407,0
163,159,3.975,1.753989156349528,0
164,205,5.125,1.0873041044346794,0
165,143,3.575,1.408976698142314,0
166,95,2.375,0.7981948144552322,0
167,153,3.825,1.4372540108688214,0
168,110,2.75,0.9675425014588145,0
169,92,2.3000000000000003,0.7490656478774771,0
170,283,7.075,4.5764109317933235,0
171,129,3.225,1.6004578284804225,0
172,138,3.45,1.5277090996060185,0
173,117,2.9250000000000003,1.3926070968762219,0
174,133,3.325,1.2600401185365973,0
175,177,4.425,2.3763213877525375,0
176,109,2.725,0.7897645285310443,0
177,101,2.5250000000000004,1.006348470768881,0
178,121,3.0250000000000004,1.390388962779622,0
179,94,2.35,1.0525502429392228,0
180,139,3.475,1.2620033656580774,0
181,154,3.85,1.3905735033049154,0
182,1,0.025,0.0,1
183,130,3.25,1.440708688326215,0
184,133,3.325,1.1093333367782172,0
185,119,2.975,1.3309702895846591,0
186,105,2.625,1.2872616170538482,0
187,106,2.6500000000000004,1.006216923268229,0
188,141,3.5250000000000004,1.0891322873643952,0
189,182,4.55,0.95041965824468,0
190,128,3.2,1.545564187390615,0
191,172,4.3,1.751404035993714,0
192,158,3.95,1.5363551401511737,0
193,1200,30.0,1.4072317164172816,0
194,202,5.050000000000001,1.6451056027085043,0
195,158,3.95,1.5531492687391362,0
196,139,3.475,1.599665615516356,0
197,155,3.875,1.774372752343891,0
198,175,4.375,2.274767225916519,0
199,151,3.7750000000000004,1.635226902158933,0
200,643,16.075,5.8707661228237225,0
201,159,3.975,0.804740655187604,0
202,129,3.225,1.3956116830261611,0
203,131,3.2750000000000004,1.340184832903845,0
204,155,3.875,1.4110531175932608,0
205,120,3.0,1.0264963510016594,0
206,141,3.5250000000000004,1.8740701232340733,0
207,144,3.6,1.0826397746122391,0
208,147,3.6750000000000003,1.4796824596596299,0
209,180,4.5,1.0787153043804867,0
210,126,3.1500000000000004,1.325460477540515,0
211,107,2.6750000000000003,1.7226790885272167,0
212,128,3.2,1.2476605826139382,0
213,109,2.725,1.153002803979893,0
214,128,3.2,1.1766901523688977,0
215,104,2.6,1.1596162389251332,0
216,127,3.1750000000000003,1.0034918146508494,0
217,221,5.525,2.7803566885601323,0
218,140,3.5,1.190680414342682,0
219,269,6.7250000000000005,2.0323013826140004,0
220,153,3.825,1.0242444008833382,0
221,175,4.375,2.3321987504269446,0
222,124,3.1,1.0162768406379519,0
223,99,2.475,0.781152165973985,0
224,140,3.5,1.9588058308533176,0
225,111,2.7750000000000004,1.1405400498791491,0
226,131,3.2750000000000004,0.860691677478519,0
227,126,3.1500000000000004,1.399525707199183,0
228,172,4.3,1.2908279395070346,0
229,132,3.3000000000000003,1.1351652414626585,0
230,109,2.725,1.1117764089400342,0
231,161,4.025,1.8990970489071328,0
232,164,4.1000000000000005,0.873866637624542,0
233,102,2.5500000000000003,1.0955997323185558,0
234,111,2.7750000000000004,0.952484220032435,0
235,114,2.85,1.2857760449345477,0
236,121,3.0250000000000004,1.2501670234130957,0
237,145,3.625,1.5236130703594026,0
238,1,0.025,0.0,1
239,151,3.7750000000000004,1.1785396650187816,0
240,109,2.725,1.028750107951609,0
241,103,2.575,1.160807219715247,0
242,105,2.625,1.3867419337755191,0
243,125,3.125,1.3869230906920287,0
244,94,2.35,1.1525413995190783,0
245,159,3.975,1.1015819573468983,0
246,179,4.4750000000000005,1.8784823506016275,0
247,145,3.625,1.1748114883108078,0
248,135,3.375,1.427275608802237,0
249,132,3.3000000000000003,1.5121106385108194,0
250,95,2.375,0.8854739074092901,0
251,175,4.375,2.429583443513,0
252,129,3.225,1.2063768928082366,0
253,161,4.025,1.1688030055178211,0
254,103,2.575,1.0740376299243792,0
255,114,2.85,1.7897776313991385,0
256,155,3.875,1.8372827494108108,0
257,142,3.5500000000000003,1.120381768266685,0
258,150,3.75,1.744793574301181,0
259,107,2.6750000000000003,1.0763430065682198,0
