,Episode Length,Episode Length (seconds),Cumulative Pairwise Action Distance
0,98,2.45,0.3823971695334642
1,102,2.5500000000000003,1.2234958892255603
2,108,2.7,0.9093240147737285
3,144,3.6,0.5955386407806696
4,135,3.375,1.1664412628183616
5,141,3.5250000000000004,1.2294919551805108
6,101,2.5250000000000004,0.34090995812968844
7,147,3.6750000000000003,0.7355401371623506
8,87,2.1750000000000003,0.7251642996959978
9,100,2.5,0.3487654534640632
10,98,2.45,0.39522365207245636
11,115,2.875,0.781461396625893
12,159,3.975,0.6974923311109448
13,152,3.8000000000000003,0.6074482102893337
14,99,2.475,0.8248730799067193
15,119,2.975,0.9093429240386949
16,159,3.975,1.0905203601850855
17,140,3.5,0.8899332474535271
18,151,3.7750000000000004,0.4516773514245168
19,82,2.0500000000000003,0.28864827138403204
20,89,2.225,0.43573954701017104
21,82,2.0500000000000003,0.39062678476290735
22,116,2.9000000000000004,1.273534388551
23,100,2.5,0.7012043131009348
24,68,1.7000000000000002,0.33602254904634526
25,83,2.075,0.23466014060133505
26,154,3.85,0.953295920612967
27,93,2.325,0.25527029000894125
28,120,3.0,1.0107674425689697
29,115,2.875,0.29260925679709077
30,74,1.85,0.21515762536697225
31,145,3.625,1.0998728133797289
32,103,2.575,0.5113437048175512
33,148,3.7,0.7445429914177438
34,113,2.825,1.4912743465442377
35,132,3.3000000000000003,0.9463747145598478
36,176,4.4,0.5796534180861712
37,104,2.6,0.5885872754464367
38,70,1.75,0.26071368251901683
39,114,2.85,0.4132459949086207
40,121,3.0250000000000004,0.8460020606788603
41,138,3.45,1.6840241394003306
42,123,3.075,1.578919092427596
43,115,2.875,0.40877347524086033
44,90,2.25,0.43428128351480305
45,66,1.6500000000000001,0.20003559554348557
46,135,3.375,1.4952292151912183
47,112,2.8000000000000003,0.561861944638314
48,132,3.3000000000000003,0.8170113874511843
49,71,1.7750000000000001,0.2863869112447247
50,131,3.2750000000000004,0.7301295014951742
51,142,3.5500000000000003,0.32919341166017857
52,109,2.725,0.4855055023980321
53,137,3.4250000000000003,0.7802415189571654
54,84,2.1,0.40806271995750343
55,108,2.7,0.532795200504742
56,66,1.6500000000000001,0.35213724549833914
57,69,1.725,0.30025975782218145
58,53,1.3250000000000002,0.1744077090304998
59,69,1.725,0.3264478978978435
60,93,2.325,0.7761970091533924
61,117,2.9250000000000003,0.40202307833248296
62,98,2.45,0.6614835641534665
63,82,2.0500000000000003,0.41146818671759466
64,120,3.0,1.0550533130675825
65,130,3.25,0.3644260150100445
66,137,3.4250000000000003,1.1741767779658132
67,84,2.1,0.22665502777640684
68,107,2.6750000000000003,0.37866570563137336
69,101,2.5250000000000004,0.7701605343139654
70,146,3.6500000000000004,0.7854063592433531
71,78,1.9500000000000002,0.3028202281195558
72,156,3.9000000000000004,0.5528164245777466
73,140,3.5,0.7251192073620218
74,93,2.325,0.4195726275883127
75,75,1.875,0.6740502786454212
76,129,3.225,0.584805110095035
77,79,1.975,0.30599754731020334
78,91,2.275,0.4136443021814928
79,65,1.625,0.11319419360489492
80,106,2.6500000000000004,1.1258462456372926
81,169,4.2250000000000005,0.9138357584303277
82,138,3.45,1.0775362933482147
83,68,1.7000000000000002,0.16162515771485492
84,161,4.025,0.8560745857643669
85,93,2.325,1.056989895705415
86,87,2.1750000000000003,0.31610525996537564
87,109,2.725,0.7589018837667035
88,111,2.7750000000000004,0.42728837940983716
89,146,3.6500000000000004,0.8955017534084666
90,56,1.4000000000000001,0.28641056627325157
91,149,3.725,0.8075116623932211
92,154,3.85,0.9685817539391509
93,125,3.125,0.8713223347573201
94,141,3.5250000000000004,0.4606157613174252
95,89,2.225,0.8403394034471532
96,80,2.0,0.5096760251116476
97,93,2.325,0.5761923339979506
98,145,3.625,0.4762863113204875
99,112,2.8000000000000003,0.6313023093338171
100,127,3.1750000000000003,0.6130549099628918
101,38,0.9500000000000001,0.025655443786647376
102,120,3.0,0.4564880317788668
103,134,3.35,0.5479842836335879
104,113,2.825,0.2835472543073136
105,69,1.725,0.39313037526869044
106,85,2.125,0.48577744674275203
107,157,3.9250000000000003,0.6816035669783888
108,92,2.3000000000000003,0.38213060552718825
109,127,3.1750000000000003,0.7799031681362197
110,133,3.325,1.4609862865881322
111,108,2.7,1.1776617219027563
112,97,2.4250000000000003,0.5492469437557674
113,136,3.4000000000000004,1.162698953304272
114,104,2.6,0.8491324535822702
115,114,2.85,0.3295360949410395
116,122,3.0500000000000003,0.8765599090311603
117,148,3.7,1.0900233460911137
118,120,3.0,0.4554143537941119
119,173,4.325,0.9289081006099597
120,106,2.6500000000000004,0.3176769969008562
121,148,3.7,0.9884542649374827
122,137,3.4250000000000003,0.9976213422301633
123,67,1.675,0.2004803762627908
124,105,2.625,0.8170012426133639
125,84,2.1,0.4130500907255783
126,119,2.975,1.0196115553596836
127,135,3.375,0.7583466283416577
128,87,2.1750000000000003,0.3181610263258943
129,117,2.9250000000000003,0.9568800051883218
130,158,3.95,0.7594989397073316
131,195,4.875,1.003128229127442
132,155,3.875,1.3544881021741404
133,82,2.0500000000000003,0.1800310207345295
134,60,1.5,0.23320488691631205
135,116,2.9000000000000004,0.5841707800462929
136,75,1.875,0.45250515854387285
137,132,3.3000000000000003,0.5139196948527585
138,139,3.475,1.3603134724249162
139,124,3.1,0.5282434654585187
140,115,2.875,0.6035360464884271
141,153,3.825,1.030535574935601
142,83,2.075,0.2902153637289798
143,59,1.475,0.31420839908136367
144,52,1.3,0.3549844819307318
145,135,3.375,1.1793485625796738
146,96,2.4000000000000004,0.5522980309515112
147,126,3.1500000000000004,0.9740955208387798
148,120,3.0,0.7939294846394948
149,153,3.825,1.029148596005413
150,108,2.7,1.3762629022662702
151,85,2.125,0.2703648168969929
152,114,2.85,0.9540400548064712
153,69,1.725,0.41950245157660654
154,101,2.5250000000000004,0.3597727174914251
155,138,3.45,1.0827982026189196
156,110,2.75,1.2971963539805575
157,152,3.8000000000000003,0.9474059062349235
158,123,3.075,0.6421379527816352
159,159,3.975,1.0341339237306415
160,103,2.575,1.1153002454963687
161,101,2.5250000000000004,0.5006078101163237
162,138,3.45,1.2876966117044935
163,96,2.4000000000000004,0.3988686691417886
164,95,2.375,1.070726854723909
165,93,2.325,0.3807266993245914
166,102,2.5500000000000003,0.9211765497884751
167,91,2.275,0.4455360857760969
168,78,1.9500000000000002,0.396485497929903
169,72,1.8,0.31812093729421653
170,132,3.3000000000000003,1.23426143308126
171,112,2.8000000000000003,0.6276345964966966
172,131,3.2750000000000004,0.5977441062827289
173,114,2.85,1.0903293036416943
174,130,3.25,1.5344252396106322
175,131,3.2750000000000004,0.8780676607159223
176,113,2.825,0.9468905838171249
177,63,1.5750000000000002,0.16870682436004633
178,81,2.025,0.3509724833513792
179,87,2.1750000000000003,0.3542345022592768
180,61,1.5250000000000001,0.2705404603588072
181,72,1.8,0.2507303031757314
182,99,2.475,0.8067878024224715
183,133,3.325,0.751881688460858
184,100,2.5,0.3955924613621706
185,85,2.125,0.4068963453901037
186,120,3.0,0.6550779428806279
187,102,2.5500000000000003,0.6957700421505588
188,133,3.325,0.505322336135028
189,58,1.4500000000000002,0.1984884542172319
190,102,2.5500000000000003,0.3533179992305982
191,110,2.75,0.41672397683652374
192,43,1.075,0.10726058676530074
193,75,1.875,0.2884405950676777
194,87,2.1750000000000003,0.47407384171599765
195,138,3.45,0.7964291761063935
196,89,2.225,0.3925817162559072
197,110,2.75,0.7491638670687155
198,132,3.3000000000000003,0.5416288588644598
199,130,3.25,1.0061978924782706
200,86,2.15,0.4978543705389209
201,46,1.1500000000000001,0.06736372031404866
202,144,3.6,0.751558460399604
203,137,3.4250000000000003,0.7274566549101601
204,124,3.1,0.3868485754848888
205,77,1.925,0.24192203219400515
206,117,2.9250000000000003,0.6368699237752509
207,108,2.7,0.3594096449575741
208,73,1.8250000000000002,0.32024115082530136
209,83,2.075,0.49850664408429063
210,86,2.15,0.29751041832136543
211,61,1.5250000000000001,0.08522990634844094
212,95,2.375,0.9436792672670019
213,105,2.625,1.1408333684920333
